FID;PSID;CSID;DSID;ordid;price;quantity
375;6;81;3687;691;370;5
376;6;88;3680;647;370;5
377;6;72;3805;646;370;4
378;6;84;3945;640;370;2
379;6;84;3896;632;370;3
380;6;96;3903;578;370;4
381;6;70;3939;539;370;6
382;6;67;3984;535;370;5
383;6;72;3761;518;370;2
384;6;76;4002;513;370;4
385;6;74;3787;510;370;1
386;6;96;3823;503;370;3
387;6;70;3663;484;370;2
388;6;87;3987;461;370;5
389;6;70;3839;380;370;2
390;6;69;3761;369;370;3
391;6;70;3809;355;370;2
392;6;79;3794;334;370;3
393;6;73;3735;318;370;1
394;6;90;3883;208;370;5
395;6;96;3975;195;370;2
396;6;78;3682;188;370;4
397;6;88;3742;173;370;6
398;6;78;3919;171;370;6
399;6;89;4009;153;370;1
400;6;93;3895;100;370;4
401;6;93;3704;65;370;4
402;6;68;3773;28;370;6
403;7;88;3741;2970;70;1
404;7;84;3816;2963;70;3
405;7;73;3960;2938;70;3
406;7;69;3674;2930;70;2
407;7;73;3810;2927;70;6
408;7;77;3939;2923;70;2
409;7;95;3934;2900;70;4
410;7;88;3722;2864;70;5
411;7;90;3920;2842;70;6
412;7;76;3673;2791;70;2
413;7;93;3962;2779;70;3
414;7;96;3889;2718;70;2
415;7;74;3993;2656;70;6
416;7;77;3705;2654;70;1
417;7;82;3717;2618;70;5
418;7;75;3684;2612;70;2
419;7;93;3895;2596;70;5
420;7;87;3701;2559;70;5
421;7;80;3740;2473;70;6
422;7;84;3937;2411;70;2
423;7;94;3996;2395;70;2
424;7;88;3702;2394;70;3
425;7;82;3698;2393;70;5
426;7;85;3780;2345;70;1
427;7;71;3926;2315;70;3
428;7;92;3706;2304;70;5
429;7;78;3908;2292;70;6
430;7;71;3814;2258;70;3
431;7;84;3755;2242;70;1
432;7;69;3753;2233;70;2
433;7;69;3858;2231;70;5
434;7;73;3929;2214;70;4
435;7;74;3934;2141;70;3
436;7;96;3997;2121;70;2
437;7;96;3662;2120;70;4
438;7;92;3764;2119;70;4
439;7;77;4017;2058;70;1
440;7;68;3823;2039;70;2
441;7;86;3837;2036;70;2
442;7;93;3974;2030;70;1
443;7;82;3914;2006;70;3
444;7;97;3941;1997;70;3
445;7;92;3715;1996;70;2
446;7;82;3871;1981;70;4
447;7;68;3694;1924;70;1
448;7;87;3896;1910;70;1
449;7;86;3785;1895;70;2
450;7;69;3719;1859;70;5
451;7;70;3873;1847;70;2
452;7;75;3674;1812;70;6
453;7;93;3772;1804;70;3
454;7;89;3851;1801;70;3
455;7;94;3896;1790;70;5
456;7;68;3929;1773;70;2
457;7;94;3929;1767;70;2
458;7;74;3926;1754;70;5
459;7;74;3739;1746;70;6
460;7;90;3823;1704;70;2
461;7;69;3706;1699;70;1
462;7;97;3775;1673;70;2
463;7;83;3826;1662;70;4
464;7;78;3665;1661;70;6
465;7;83;3708;1626;70;5
466;7;74;3874;1610;70;5
467;7;95;3722;1598;70;2
468;7;88;3838;1589;70;6
469;7;86;3675;1574;70;3
470;7;73;3658;1501;70;3
471;7;75;3776;1496;70;1
472;7;78;3888;1483;70;6
473;7;71;3739;1470;70;5
474;7;91;3744;1437;70;1
475;7;68;3765;1402;70;5
476;7;95;3819;1397;70;2
477;7;93;3980;1380;70;2
478;7;88;3888;1345;70;3
479;7;94;3833;1335;70;6
480;7;84;3942;1317;70;3
481;7;69;3866;1276;70;4
482;7;69;3998;1268;70;3
483;7;84;3993;1260;70;4
484;7;68;3867;1248;70;5
485;7;96;3796;1198;70;6
486;7;84;3673;1196;70;6
487;7;93;3811;1195;70;4
488;7;70;3788;1186;70;3
489;7;87;3723;1183;70;3
490;7;82;3789;1166;70;5
491;7;91;3902;1156;70;6
492;7;84;3753;1149;70;3
493;7;78;3888;1111;70;2
494;7;75;3829;1085;70;6
495;7;68;3995;1050;70;6
496;7;94;3822;1027;70;5
497;7;96;3774;1022;70;5
498;7;88;3666;981;70;3
499;7;76;3862;980;70;3
500;7;67;3768;954;70;6
501;7;80;3818;923;70;2
502;7;80;3951;922;70;6
503;7;69;3940;916;70;3
504;7;87;4006;895;70;6
505;7;91;4006;884;70;4
506;7;82;3686;866;70;6
507;7;86;4002;839;70;2
508;7;73;3742;830;70;5
509;7;72;3943;809;70;4
510;7;87;3939;763;70;1
511;7;79;3862;697;70;3
512;7;70;3938;679;70;2
513;7;90;3730;671;70;6
514;7;96;3870;657;70;6
515;7;67;3881;614;70;1
516;7;80;3856;596;70;4
517;7;91;3954;588;70;2
518;7;72;3766;584;70;1
519;7;75;3864;547;70;6
520;7;70;3986;545;70;3
521;7;92;3897;480;70;3
522;7;84;4017;270;70;1
523;7;87;3755;267;70;3
524;7;75;3839;205;70;3
525;7;72;3782;164;70;1
526;7;92;3750;116;70;1
527;7;67;4012;106;70;1
528;7;76;4003;103;70;6
529;7;82;3782;85;70;5
530;7;86;3949;64;70;2
531;7;85;3663;53;70;4
532;7;96;3767;40;70;5
533;7;93;3968;20;70;2
534;7;92;3723;12;70;4
535;7;88;3742;5;70;5
536;8;69;3783;2994;7.5;1
537;8;71;3998;2992;7.5;2
538;8;73;3896;2989;7.5;5
539;8;90;3857;2946;7.5;3
540;8;71;4000;2942;7.5;3
541;8;83;3676;2934;7.5;2
542;8;85;3849;2925;7.5;5
543;8;78;3750;2914;7.5;3
544;8;93;3858;2863;7.5;1
545;8;96;4011;2857;7.5;2
546;8;97;3882;2836;7.5;6
547;8;71;3935;2830;7.5;5
548;8;86;4014;2812;7.5;2
549;8;82;3676;2809;7.5;1
550;8;79;3762;2754;7.5;4
551;8;92;3676;2748;7.5;3
552;8;77;3737;2741;7.5;1
553;8;95;3759;2731;7.5;3
554;8;76;3961;2730;7.5;1
555;8;80;3810;2709;7.5;4
556;8;76;3780;2691;7.5;4
557;8;90;3939;2665;7.5;4
558;8;77;3705;2654;7.5;4
559;8;83;3674;2652;7.5;1
560;8;70;3911;2624;7.5;2
561;8;74;3798;2609;7.5;6
562;8;88;3773;2569;7.5;4
563;8;81;3676;2561;7.5;1
564;8;70;3966;2543;7.5;6
565;8;95;3856;2534;7.5;5
566;8;79;3835;2528;7.5;3
567;8;94;3777;2437;7.5;6
568;8;77;3765;2386;7.5;3
569;8;97;3749;2371;7.5;3
570;8;81;3963;2327;7.5;3
571;8;83;3821;2326;7.5;2
572;8;85;3701;2257;7.5;5
573;8;87;3765;2200;7.5;3
574;8;90;3830;2166;7.5;3
575;8;76;3753;2151;7.5;4
576;8;91;3827;2150;7.5;2
577;8;88;3879;2105;7.5;6
578;8;78;3846;2093;7.5;1
579;8;93;3792;2084;7.5;6
580;8;85;3937;2081;7.5;1
581;8;72;3942;2051;7.5;6
582;8;73;4017;2032;7.5;2
583;8;75;3857;2010;7.5;1
584;8;75;4003;1989;7.5;3
585;8;80;3822;1987;7.5;2
586;8;80;4009;1963;7.5;1
587;8;86;3779;1960;7.5;1
588;8;77;3849;1956;7.5;4
589;8;97;3672;1893;7.5;2
590;8;74;3713;1890;7.5;5
591;8;88;3822;1818;7.5;6
592;8;92;3860;1757;7.5;2
593;8;77;3966;1716;7.5;3
594;8;83;3806;1698;7.5;5
595;8;83;3792;1643;7.5;6
596;8;77;4017;1601;7.5;6
597;8;97;3674;1593;7.5;5
598;8;84;3846;1554;7.5;4
599;8;88;3850;1533;7.5;5
600;8;91;3664;1524;7.5;6
601;8;77;3969;1517;7.5;2
602;8;69;3754;1497;7.5;1
603;8;69;3855;1472;7.5;2
604;8;84;3697;1465;7.5;2
605;8;91;3801;1462;7.5;6
606;8;80;3927;1415;7.5;4
607;8;68;3721;1394;7.5;3
608;8;83;3739;1337;7.5;6
609;8;83;3680;1283;7.5;4
610;8;72;3830;1270;7.5;3
611;8;67;3734;1267;7.5;3
612;8;92;3786;1252;7.5;6
613;8;83;3909;1246;7.5;6
614;8;83;3971;1231;7.5;5
615;8;94;3752;1218;7.5;6
616;8;71;3775;1210;7.5;1
617;8;78;3674;1192;7.5;1
618;8;83;3987;1190;7.5;3
619;8;70;3745;1113;7.5;4
620;8;96;3719;1095;7.5;4
621;8;72;3792;1033;7.5;6
622;8;91;3855;986;7.5;1
623;8;76;3862;980;7.5;4
624;8;72;4008;977;7.5;1
625;8;86;3672;967;7.5;3
626;8;88;3884;965;7.5;5
627;8;68;3899;952;7.5;2
628;8;86;3961;939;7.5;5
629;8;68;3905;930;7.5;1
630;8;79;3813;901;7.5;1
631;8;79;3722;897;7.5;2
632;8;92;3873;886;7.5;3
633;8;69;3674;879;7.5;5
634;8;97;4014;874;7.5;5
635;8;83;3969;863;7.5;6
636;8;83;3744;793;7.5;4
637;8;81;3773;715;7.5;2
638;8;77;3941;710;7.5;2
639;8;87;3949;669;7.5;4
640;8;89;3792;641;7.5;5
641;8;91;4013;561;7.5;2
642;8;82;3806;540;7.5;2
643;8;82;3788;521;7.5;3
644;8;86;3762;478;7.5;4
645;8;77;3797;436;7.5;5
646;8;74;3970;433;7.5;5
647;8;96;3719;426;7.5;3
648;8;75;3804;358;7.5;4
649;8;70;4004;322;7.5;6
650;8;89;3704;314;7.5;4
651;8;80;3946;306;7.5;2
652;8;86;3732;301;7.5;4
653;8;74;3793;288;7.5;4
654;8;96;3829;242;7.5;1
655;8;95;3889;210;7.5;3
656;8;72;3771;185;7.5;5
657;8;68;3872;174;7.5;2
658;8;71;3916;168;7.5;2
659;8;73;3737;142;7.5;6
660;8;89;3792;134;7.5;4
661;8;72;3848;126;7.5;1
662;8;92;3750;116;7.5;4
663;8;97;3892;109;7.5;6
664;8;75;3950;66;7.5;4
665;8;78;3895;47;7.5;3
666;8;73;3952;33;7.5;1
667;8;90;3748;18;7.5;6
668;8;76;3837;2;7.5;1
669;9;71;3998;2992;50;1
670;9;84;3816;2963;50;1
671;9;89;3976;2913;50;5
672;9;86;3721;2908;50;2
673;9;87;3997;2887;50;2
674;9;78;3883;2882;50;3
675;9;89;3706;2817;50;1
676;9;79;3741;2783;50;3
677;9;84;3759;2775;50;6
678;9;97;3748;2729;50;4
679;9;97;3826;2722;50;6
680;9;96;3889;2718;50;3
681;9;91;3978;2707;50;2
682;9;85;3792;2689;50;3
683;9;94;3750;2687;50;5
684;9;88;3849;2686;50;2
685;9;73;3661;2669;50;2
686;9;68;3989;2664;50;5
687;9;80;3777;2651;50;1
688;9;72;3691;2647;50;2
689;9;77;3758;2587;50;3
690;9;80;3864;2585;50;2
691;9;97;3912;2541;50;3
692;9;71;3725;2538;50;3
693;9;94;3766;2522;50;1
694;9;97;3812;2515;50;6
695;9;91;3755;2506;50;4
696;9;73;4005;2494;50;6
697;9;85;3853;2482;50;5
698;9;82;3936;2434;50;2
699;9;96;3954;2426;50;2
700;9;94;3759;2401;50;3
701;9;86;3981;2390;50;3
702;9;94;3902;2370;50;4
703;9;70;3896;2355;50;3
704;9;93;3867;2334;50;5
705;9;94;3915;2323;50;3
706;9;91;3814;2275;50;4
707;9;80;3811;2264;50;2
708;9;82;3662;2255;50;5
709;9;69;3783;2228;50;4
710;9;72;3755;2220;50;6
711;9;95;3934;2206;50;2
712;9;86;3743;2190;50;6
713;9;85;3825;2168;50;5
714;9;91;3827;2150;50;2
715;9;71;3654;2118;50;1
716;9;80;3824;2068;50;1
717;9;85;3724;2009;50;1
718;9;69;3966;2003;50;4
719;9;89;3863;2001;50;2
720;9;83;3778;1979;50;5
721;9;93;3665;1978;50;1
722;9;93;3884;1977;50;2
723;9;67;3849;1917;50;3
724;9;96;3716;1878;50;2
725;9;91;3917;1876;50;3
726;9;87;3811;1873;50;6
727;9;75;3726;1870;50;6
728;9;82;3955;1860;50;5
729;9;83;3932;1849;50;4
730;9;95;3870;1845;50;6
731;9;88;3804;1806;50;6
732;9;86;3771;1775;50;5
733;9;76;3967;1719;50;5
734;9;91;3890;1685;50;1
735;9;82;3690;1684;50;1
736;9;90;3824;1680;50;3
737;9;80;3678;1639;50;4
738;9;93;3708;1628;50;4
739;9;95;3882;1619;50;6
740;9;94;3858;1597;50;2
741;9;92;3896;1578;50;5
742;9;72;3844;1571;50;4
2471;25;70;3704;487;720;6
2472;25;72;3887;476;720;2
2473;25;71;3771;439;720;1
2474;25;94;3839;428;720;4
2475;25;69;3675;413;720;1
2476;25;76;3730;405;720;6
2477;25;67;3816;399;720;4
2478;25;74;3751;379;720;6
2479;25;78;3879;352;720;5
2480;25;83;3815;336;720;2
2481;25;75;3778;286;720;3
2482;25;96;3903;285;720;2
2483;25;87;3755;267;720;1
2484;25;82;3781;249;720;6
2485;25;90;3943;211;720;2
2486;25;68;3872;174;720;3
2487;25;72;3733;166;720;4
2488;25;95;3821;165;720;1
2489;25;94;3890;151;720;5
2490;25;87;3967;123;720;1
2491;25;72;3814;104;720;6
2492;25;83;3766;61;720;1
2493;25;69;3985;60;720;3
2494;25;86;3844;57;720;2
2495;25;79;3980;15;720;3
2496;26;91;3770;2995;670;2
2497;26;72;3767;2986;670;6
2498;26;85;3836;2965;670;4
2499;26;83;3977;2956;670;4
2500;26;73;3824;2949;670;1
2501;26;69;3879;2922;670;5
2502;26;82;3752;2902;670;2
2503;26;78;3883;2882;670;2
2504;26;97;3794;2852;670;6
2505;26;94;3930;2798;670;6
2506;26;79;3806;2774;670;5
2507;26;86;3816;2773;670;5
2508;26;89;3828;2747;670;6
2509;26;89;3839;2719;670;2
2510;26;73;3701;2698;670;2
2511;26;81;3842;2694;670;1
2512;26;89;3929;2671;670;5
2513;26;68;3827;2638;670;3
2514;26;68;3754;2627;670;3
2515;26;90;3955;2620;670;1
2516;26;82;3717;2618;670;4
2517;26;93;3895;2596;670;2
2518;26;80;3813;2592;670;4
2519;26;92;3671;2570;670;3
2520;26;78;3697;2536;670;4
2521;26;96;3723;2518;670;5
2522;26;76;3894;2507;670;3
2523;26;95;3929;2471;670;4
2524;26;77;3705;2466;670;5
2525;26;96;4007;2460;670;6
2526;26;84;3911;2454;670;4
2527;26;93;3887;2449;670;2
2528;26;74;3663;2415;670;6
2529;26;94;3996;2395;670;6
2530;26;80;3891;2364;670;2
2531;26;78;3857;2325;670;2
2532;26;94;3868;2302;670;3
2533;26;93;3655;2294;670;3
2534;26;70;3769;2286;670;5
2535;26;80;3811;2264;670;4
2536;26;71;3815;2243;670;1
2537;26;92;3673;2202;670;1
2538;26;90;3923;2189;670;3
2539;26;88;3727;2178;670;4
2540;26;68;3995;2143;670;6
2541;26;77;3830;2097;670;2
2542;26;71;3791;2090;670;4
2543;26;85;3937;2081;670;3
2544;26;97;3756;2072;670;5
2545;26;84;3723;2029;670;4
2546;26;72;3922;1930;670;4
2547;26;75;4000;1926;670;2
2548;26;82;3775;1894;670;6
2549;26;70;3953;1884;670;3
2550;26;77;3873;1817;670;5
2551;26;75;3760;1810;670;1
2552;26;93;3772;1804;670;5
2553;26;74;3817;1798;670;5
2554;26;96;3791;1797;670;4
2555;26;73;3998;1787;670;4
2556;26;71;3954;1778;670;1
2557;26;87;3769;1774;670;6
2558;26;71;3796;1770;670;4
2559;26;73;3749;1739;670;3
2560;26;87;3974;1733;670;1
2561;26;82;3690;1684;670;4
2562;26;90;3731;1679;670;5
2563;26;69;3965;1674;670;5
2564;26;92;3777;1635;670;4
2565;26;89;3677;1632;670;6
2566;26;96;3680;1600;670;2
2567;26;94;3857;1572;670;3
2568;26;83;3797;1500;670;3
2569;26;91;3824;1463;670;5
2570;26;88;3946;1452;670;6
2571;26;95;3855;1396;670;3
2572;26;68;3721;1394;670;6
2573;26;81;3684;1381;670;6
2574;26;97;3832;1354;670;4
2575;26;82;3938;1309;670;5
2576;26;86;3743;1284;670;2
2577;26;92;3786;1252;670;5
2578;26;85;3895;1239;670;3
2579;26;82;3793;1237;670;5
2580;26;93;3720;1227;670;6
2581;26;75;3766;1217;670;1
2582;26;73;3683;1200;670;4
2583;26;78;3674;1192;670;5
2584;26;87;3723;1183;670;5
2585;26;93;3730;1122;670;4
2586;26;82;3717;1053;670;6
2587;26;80;3787;1018;670;4
2588;26;77;3785;1013;670;6
2589;26;86;3799;984;670;2
2590;26;67;3861;944;670;4
2591;26;94;3942;894;670;5
2592;26;94;4002;849;670;6
2593;26;85;3890;820;670;5
2594;26;90;3925;772;670;4
2595;26;72;3719;765;670;2
2596;26;87;3939;763;670;6
2597;26;90;3863;757;670;3
2598;26;78;3895;744;670;6
2599;26;73;3824;742;670;5
2600;26;69;3932;674;670;6
2601;26;76;3790;642;670;2
2602;26;70;3694;606;670;4
2603;26;68;3863;597;670;4
2604;26;96;3903;578;670;4
2605;26;94;3834;566;670;3
2606;26;82;3856;508;670;1
2607;26;75;4000;489;670;3
2608;26;90;3739;477;670;2
2609;26;81;3804;466;670;4
2610;26;75;3961;430;670;5
2611;26;82;3991;427;670;1
2612;26;89;3997;402;670;5
2613;26;86;3797;361;670;6
2614;26;74;3915;304;670;4
2615;26;68;3741;297;670;2
2616;26;97;3859;271;670;4
2617;26;89;3908;243;670;6
2618;26;80;3857;236;670;5
2619;26;89;3779;233;670;6
2620;26;81;3732;212;670;3
2621;26;90;3907;149;670;2
2622;26;95;3728;122;670;6
2623;26;97;3686;90;670;2
2624;26;95;3851;41;670;6
2625;26;73;3952;33;670;5
2626;26;94;3710;7;670;2
2627;27;73;3741;2979;720;6
2628;27;71;3835;2953;720;6
2629;27;90;3857;2946;720;3
2630;27;80;3969;2935;720;3
2631;27;94;3674;2907;720;1
2632;27;68;3701;2896;720;4
2633;27;71;3944;2871;720;2
2634;27;96;3830;2859;720;1
2635;27;86;3677;2849;720;5
2636;27;85;3927;2834;720;3
2637;27;92;3865;2825;720;2
2638;27;80;3966;2756;720;3
2639;27;82;3992;2742;720;3
2640;27;88;3924;2735;720;4
2641;27;68;3686;2733;720;4
2642;27;77;3705;2654;720;1
2643;27;78;3915;2607;720;1
2644;27;71;3998;2584;720;6
2645;27;92;3988;2551;720;6
2646;27;75;3959;2520;720;6
2647;27;73;4005;2494;720;3
2648;27;83;3764;2457;720;5
2649;27;68;3778;2451;720;4
2650;27;94;3703;2430;720;2
2651;27;82;3664;2387;720;6
2652;27;93;3922;2353;720;5
2653;27;80;3755;2340;720;6
2654;27;86;4017;2335;720;1
2655;27;78;3801;2287;720;5
2656;27;90;3911;2262;720;2
2657;27;86;3910;2259;720;5
2658;27;92;3673;2202;720;3
2659;27;77;3679;2154;720;1
2660;27;74;3934;2141;720;1
2661;27;85;3803;2124;720;5
2662;27;75;4003;1989;720;2
2663;27;94;3731;1972;720;5
2664;27;92;3987;1965;720;2
2665;27;69;3964;1952;720;6
2666;27;82;3808;1949;720;1
2667;27;67;3983;1948;720;1
2668;27;89;3833;1946;720;4
2669;27;95;4009;1944;720;6
2670;27;97;3766;1909;720;2
2671;27;81;3757;1837;720;6
2672;27;91;3713;1834;720;3
2673;27;80;3878;1803;720;4
2674;27;74;4008;1747;720;6
2675;27;92;3806;1740;720;5
2676;27;95;3783;1717;720;6
2677;15;77;3991;1936;94;1
2678;15;74;3713;1890;94;1
2679;15;92;3739;1795;94;2
2680;15;77;3815;1781;94;3
2681;15;89;3804;1759;94;5
2682;15;76;3967;1719;94;5
2683;15;93;3729;1705;94;4
2684;15;93;3789;1697;94;4
2685;15;92;3768;1607;94;1
2686;15;89;3706;1603;94;3
2687;15;93;3988;1580;94;3
2688;15;93;3966;1518;94;1
2689;15;88;3710;1512;94;5
2690;15;83;3797;1500;94;4
2691;15;77;3851;1498;94;4
2692;15;93;3715;1492;94;5
2693;15;77;3818;1484;94;5
2694;15;69;3964;1476;94;1
2695;15;94;3946;1434;94;2
2696;15;86;3888;1429;94;2
2697;15;91;3769;1388;94;4
2698;15;91;3869;1343;94;3
2699;15;85;3683;1327;94;6
2700;15;78;3979;1303;94;2
2701;15;82;3789;1166;94;3
2702;15;68;3995;1050;94;2
2703;15;86;3717;1038;94;1
2704;15;95;3995;927;94;2
2705;15;80;3951;922;94;2
2706;15;72;3672;904;94;2
2707;15;86;3997;902;94;4
2708;15;87;3875;862;94;5
2709;15;94;3681;840;94;3
2710;15;90;3925;772;94;1
2711;15;73;3923;733;94;1
2712;15;85;3912;726;94;2
2713;15;84;3899;701;94;5
2714;15;90;3932;700;94;3
2715;15;78;3937;699;94;3
2716;15;74;3902;666;94;1
2717;15;79;3859;659;94;4
2718;15;77;3885;652;94;3
2719;15;73;3687;644;94;1
2720;15;79;3954;600;94;2
2721;15;91;3954;588;94;5
2722;15;82;3998;577;94;4
2723;15;93;3947;517;94;2
2724;15;70;3663;484;94;1
2725;15;86;3762;478;94;3
2726;15;91;3827;470;94;4
2727;15;73;3742;457;94;2
2728;15;96;3719;426;94;1
2729;15;93;3835;412;94;4
2730;15;82;3725;364;94;3
2731;15;94;3854;258;94;6
2732;15;86;3897;234;94;5
2733;15;86;3728;217;94;5
2734;15;94;3890;151;94;2
2735;15;97;3698;86;94;2
2736;16;87;3689;2999;5.5;6
2737;16;72;3767;2986;5.5;3
2738;16;95;3824;2976;5.5;2
2739;16;83;3977;2956;5.5;6
2740;16;84;3760;2936;5.5;1
2741;16;91;3937;2916;5.5;1
2742;16;96;3973;2911;5.5;4
2743;16;71;3861;2886;5.5;5
2744;16;68;3935;2841;5.5;4
2745;16;96;3889;2819;5.5;5
2746;16;79;3927;2806;5.5;5
2747;16;81;3706;2805;5.5;4
2748;16;70;3994;2761;5.5;2
2749;16;80;3974;2744;5.5;3
2750;16;72;3776;2715;5.5;1
2751;16;93;3719;2714;5.5;6
2752;16;86;3909;2705;5.5;4
2753;16;81;3842;2694;5.5;6
2754;16;86;3764;2649;5.5;1
2755;16;92;3690;2595;5.5;4
2756;16;93;3919;2573;5.5;4
2757;16;96;3986;2542;5.5;6
2758;16;82;3812;2526;5.5;1
2759;16;75;3959;2520;5.5;6
2760;16;75;3974;2501;5.5;2
2761;16;68;3659;2496;5.5;6
2762;16;77;3940;2492;5.5;3
2763;16;82;4014;2484;5.5;4
2764;16;70;3748;2438;5.5;3
2765;16;90;3896;2414;5.5;2
2766;16;89;3985;2408;5.5;1
2767;16;80;3682;2396;5.5;3
2768;16;88;3795;2369;5.5;2
2769;16;89;3811;2356;5.5;6
2770;16;86;3930;2333;5.5;6
2771;16;81;3720;2306;5.5;1
2772;16;79;3768;2281;5.5;2
2773;16;79;3760;2252;5.5;5
2774;16;69;3783;2228;5.5;3
2775;16;73;3830;2186;5.5;6
2776;16;74;3674;2157;5.5;3
2777;16;74;3678;2137;5.5;3
2778;16;85;4017;2136;5.5;3
2779;16;74;3836;2123;5.5;4
2780;16;82;3799;2111;5.5;6
2781;16;92;3915;2059;5.5;6
2782;16;95;3686;2028;5.5;1
2783;16;89;3836;1961;5.5;2
2784;16;73;3717;1950;5.5;2
2785;16;71;3767;1904;5.5;6
2786;16;75;3876;1864;5.5;6
2787;16;97;3767;1846;5.5;6
2788;16;91;4003;1808;5.5;3
2789;16;92;3860;1757;5.5;6
2790;16;90;3758;1748;5.5;3
2791;16;97;3772;1706;5.5;1
2792;16;82;3780;1655;5.5;6
2793;16;85;3980;1620;5.5;4
2794;16;69;3703;1618;5.5;1
2795;16;88;3838;1589;5.5;1
2796;16;88;3850;1533;5.5;5
2797;16;82;3953;1432;5.5;1
2798;16;82;3746;1409;5.5;6
2799;16;95;3855;1396;5.5;5
2800;16;85;3726;1358;5.5;4
2801;16;93;3817;1341;5.5;2
2802;16;97;3701;1321;5.5;5
2803;16;97;3911;1297;5.5;4
2804;16;93;3863;1250;5.5;5
2805;16;73;3683;1200;5.5;1
2806;16;84;3773;1132;5.5;3
2807;16;69;3825;1105;5.5;2
2808;16;96;3728;1094;5.5;5
2809;16;70;3732;1091;5.5;3
2810;16;74;3984;960;5.5;1
2811;16;94;3867;935;5.5;2
2812;16;70;3797;898;5.5;6
2813;16;83;3969;863;5.5;4
2814;16;74;3948;861;5.5;5
2815;16;71;3922;844;5.5;5
2816;16;94;3681;840;5.5;5
2817;16;75;3702;824;5.5;1
2818;16;78;3813;780;5.5;3
2819;16;71;3845;770;5.5;2
2820;16;68;3713;750;5.5;4
2821;16;79;3672;749;5.5;3
2822;16;95;3918;732;5.5;4
2823;16;76;3735;717;5.5;2
2824;16;81;3770;714;5.5;1
2825;16;79;3862;697;5.5;5
2826;16;90;3859;692;5.5;4
2827;16;97;3811;667;5.5;2
2828;16;75;3856;661;5.5;1
2829;16;96;3870;657;5.5;5
2830;16;81;3792;648;5.5;3
2831;16;79;3954;600;5.5;2
2832;16;90;3827;599;5.5;1
2833;16;95;3928;573;5.5;2
2834;16;94;3834;566;5.5;2
2835;16;72;3880;514;5.5;3
2836;16;76;4007;500;5.5;6
2837;16;86;3913;449;5.5;1
2838;16;87;3930;448;5.5;4
2839;16;69;3766;440;5.5;6
2840;16;95;3997;386;5.5;3
2841;16;81;3909;377;5.5;3
2842;16;78;3861;370;5.5;3
2843;16;86;3797;361;5.5;5
2844;16;67;3782;346;5.5;5
2845;16;70;3679;324;5.5;1
2846;16;75;3858;298;5.5;5
2847;16;95;3737;265;5.5;6
2848;16;93;3723;261;5.5;3
2849;16;81;3671;250;5.5;5
2850;16;90;3907;149;5.5;6
2851;16;73;3755;147;5.5;2
2852;16;78;3669;128;5.5;6
2853;16;95;3927;68;5.5;2
2854;16;91;3757;62;5.5;4
2855;16;95;3851;41;5.5;3
2856;16;69;3776;38;5.5;3
2857;16;83;3658;31;5.5;5
2858;16;80;3665;8;5.5;1
2859;16;76;3837;2;5.5;6
2860;17;69;3687;2991;40;5
2861;17;73;3918;2876;40;2
2862;17;80;3682;2875;40;5
2863;17;81;3834;2854;40;2
2864;17;83;3885;2766;40;6
2865;17;86;3701;2751;40;4
2866;17;82;3765;2740;40;2
2867;17;93;3719;2714;40;3
2868;17;85;3792;2689;40;4
2869;17;82;3675;2646;40;3
2870;17;84;3852;2616;40;3
2871;17;75;3684;2612;40;3
2872;17;79;3880;2599;40;5
2873;17;93;3765;2514;40;1
2874;17;76;3684;2513;40;2
2875;17;74;3893;2509;40;1
2876;17;77;3940;2492;40;5
2877;17;93;3713;2474;40;4
2878;17;79;3683;2462;40;1
2879;17;73;3949;2459;40;2
2880;17;76;4017;2447;40;2
2881;17;93;3812;2409;40;4
2882;17;89;3985;2408;40;5
2883;17;79;3909;2391;40;5
2884;17;71;3803;2385;40;5
2885;17;80;3760;2381;40;6
2886;17;72;3921;2367;40;5
2887;17;86;4017;2335;40;4
2888;17;94;3837;2300;40;5
2889;17;94;3689;2265;40;5
2890;17;77;4008;2230;40;5
2891;17;69;3895;2217;40;5
2892;17;93;3864;2209;40;5
2893;17;86;3743;2190;40;6
2894;17;87;3751;2185;40;3
2895;17;92;3904;2169;40;6
2896;17;85;3817;2167;40;3
2897;17;91;3955;2145;40;1
2898;17;79;3863;2144;40;2
2899;17;78;3893;2126;40;2
2900;17;96;3662;2120;40;1
2901;17;77;3830;2097;40;2
2902;17;79;3668;2048;40;4
2903;17;74;3917;2046;40;2
2904;17;73;4017;2032;40;4
2905;17;67;3682;2027;40;4
2906;17;95;3902;1995;40;2
2907;17;67;3983;1948;40;5
2908;17;91;3695;1914;40;2
2909;17;68;3664;1892;40;6
2910;17;89;3851;1801;40;6
2911;17;72;3844;1723;40;4
2912;17;78;3991;1707;40;2
2913;17;91;3945;1667;40;2
2914;17;83;3826;1662;40;5
2915;17;78;3665;1661;40;1
2916;17;80;3708;1644;40;3
2917;17;93;3672;1637;40;1
2918;17;90;3991;1604;40;3
2919;17;88;3899;1581;40;1
2920;17;85;3854;1569;40;5
2921;17;84;3950;1544;40;5
2922;17;86;3764;1503;40;1
2923;17;97;3784;1485;40;6
2924;17;96;3949;1389;40;1
2925;17;78;4010;1383;40;1
2926;17;72;3704;1376;40;6
2927;17;97;3832;1354;40;4
2928;17;90;3734;1348;40;3
2929;17;89;3686;1255;40;6
2930;17;82;3756;1206;40;6
